,axis,bootstrap,categorical_features,copy,criterion,dtype,fill_empty,handle_unknown,max_features,min_impurity_split,min_samples_leaf,min_samples_split,min_weight_fraction_leaf,missing_values,n_estimators,n_jobs,n_values,oob_score,random_state,run_id,sparse,strategy,strategy_nominal,threshold,verbose,warm_start,value
1396,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3503319433493,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,31835.0,6074867.0,1.0,1.0,0.0,0.0,0.0,0.0,0.994055068836
1397,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2028772737668,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,16968.0,6074869.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9953066332916
1398,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7888265603121,0.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,63051.0,6074870.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9806007509387
1399,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6720027741661,0.0,9.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,48533.0,6074873.0,1.0,1.0,0.0,0.0,0.0,0.0,0.982478097622
1400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.724200376685,0.0,18.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,19500.0,6074874.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9702753441802
1401,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6168273812874,0.0,11.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,5794.0,6074877.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9812265331665
1402,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7598323227158,0.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,13376.0,6074887.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9899874843554
1403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.440111256214,0.0,18.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,48816.0,6074897.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9690237797247
1404,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5923441886231,0.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,61940.0,6074899.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9837296620776
1405,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7353448791023,0.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,34431.0,6074906.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9915519399249
1406,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1230356203464,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,11981.0,6074911.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9896745932416
1407,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6737430492146,0.0,20.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,40826.0,6074913.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9746558197747
1408,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6303019059326,0.0,10.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,39954.0,6074914.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9818523153942
1409,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2749771125461,0.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,43778.0,6074924.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9668335419274
1410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4187484263362,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,33452.0,6074931.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9849812265332
1411,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4315107551641,0.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,9509.0,6074943.0,1.0,1.0,0.0,0.0,0.0,0.0,0.982478097622
1412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5694907125509,0.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,42482.0,6074956.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9837296620776
1413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6154854065449,0.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,13050.0,6074959.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9765331664581
1414,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5519043592108,0.0,17.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,31037.0,6074973.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9787234042553
1415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7319280878001,0.0,10.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,7585.0,6074974.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9809136420526
1416,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4584889859625,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,32087.0,6074980.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9949937421777
1417,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6971276972248,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,564.0,6074986.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9928035043805
1418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2790375250837,0.0,14.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,35354.0,6074991.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9730913642053
1419,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3930445995919,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,19488.0,6074994.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9934292866083
1420,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.159151702931,0.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,15179.0,6075004.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9730913642053
1421,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8986537873728,0.0,7.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,8045.0,6075007.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9806007509387
1422,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8323771040082,0.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,34116.0,6075010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9784105131414
1423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1161594849556,0.0,11.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,44095.0,6075011.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9702753441802
1424,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8297652440184,0.0,7.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,24401.0,6075012.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9868585732165
1425,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.162873660556,0.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,23520.0,6075016.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9765331664581
1426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4198999566278,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,62320.0,6075021.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9959324155194
1427,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2533710304191,0.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,57319.0,6075025.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9831038798498
1428,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7765861658217,0.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,13150.0,6075030.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9771589486859
1429,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6946898196187,0.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,41659.0,6075038.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9934292866083
1430,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6300734545353,0.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,38200.0,6075039.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9734042553191
1431,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2916102777843,0.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,7553.0,6075047.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9831038798498
1432,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3982324795088,0.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,10392.0,6075050.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9837296620776
1433,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5871210226163,0.0,17.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,43731.0,6075052.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9693366708385
1434,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5796218854331,0.0,5.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,16555.0,6075055.0,1.0,2.0,0.0,0.0,0.0,0.0,0.991239048811
1435,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5194977409235,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,61149.0,6075057.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9752816020025
1436,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4457267294637,0.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,18637.0,6075058.0,1.0,2.0,0.0,0.0,0.0,0.0,0.982478097622
1437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1823618274075,0.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,38341.0,6075065.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9687108886108
1438,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6243603568358,0.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,59361.0,6075067.0,1.0,1.0,0.0,0.0,0.0,0.0,0.994055068836
1439,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6886065167985,0.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,43702.0,6075068.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9818523153942
1440,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4796351487111,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,40904.0,6075072.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9906132665832
1441,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3393877232004,0.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10472.0,6075088.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9834167709637
1442,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7245694017378,0.0,20.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,19586.0,6075098.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9765331664581
1443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3563335379294,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7553.0,6075123.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9953066332916
1444,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8339811582689,0.0,17.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,22478.0,6075124.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9699624530663
1445,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2450383286751,0.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,14454.0,6075134.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9821652065081
1446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3580886278608,0.0,18.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4872.0,6075169.0,1.0,2.0,0.0,0.0,0.0,0.0,0.968085106383
1447,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2970161885579,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,22528.0,6075170.0,1.0,2.0,0.0,0.0,0.0,0.0,0.982478097622
1448,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8172741129228,0.0,8.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,60138.0,6075176.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9787234042553
1449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1611467845697,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,24845.0,6075178.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9815394242804
1450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3700711840448,0.0,20.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,38869.0,6075179.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9677722152691
1451,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8008161994444,0.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,47174.0,6075185.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9755944931164
1452,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3043069349923,0.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,20957.0,6075191.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9687108886108
1453,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.28132124592,0.0,18.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4726.0,6075196.0,1.0,1.0,0.0,0.0,0.0,0.0,0.968085106383
1454,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.35291180023,0.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,50810.0,6075202.0,1.0,2.0,0.0,0.0,0.0,0.0,0.968085106383
1455,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5508312535917,0.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,32644.0,6075220.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9812265331665
1456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2821811937866,0.0,8.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1523.0,6075238.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9827909887359
1457,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8682311845603,0.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,52183.0,6075260.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9683979974969
1458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.453693291483,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10409.0,6075264.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9959324155194
1459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666860591132,0.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,26656.0,6075267.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9793491864831
1460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7008265785516,0.0,15.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,36331.0,6075270.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9740300375469
1461,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.83924595911,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,36047.0,6075279.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9949937421777
1462,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5128958517972,0.0,15.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,33319.0,6075280.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9721526908636
1463,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4836068964403,0.0,19.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,11218.0,6075295.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9771589486859
1464,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1380606662549,0.0,18.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,61219.0,6075296.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9662077596996
1465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7476479948739,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,44109.0,6075307.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9840425531915
1466,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4002720755785,0.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6165.0,6075310.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9818523153942
1467,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4799255806802,0.0,14.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,10129.0,6075314.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9815394242804
1468,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.80211210189,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,59930.0,6075323.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9931163954944
1469,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4493095289606,0.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,17402.0,6075339.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9852941176471
1470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1009578537123,0.0,11.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,326.0,6075350.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9690237797247
1471,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5387539736446,0.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,19992.0,6075357.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9921777221527
1472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3785196687654,0.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,754.0,6075360.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9809136420526
1473,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6636447171122,0.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,65366.0,6075361.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9765331664581
1474,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8293918461743,0.0,16.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,59054.0,6075368.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9765331664581
1475,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5896301218277,0.0,8.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,26723.0,6075377.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9843554443054
1476,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5444966901211,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,13411.0,6075378.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9815394242804
1477,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6160608321624,0.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,31024.0,6075382.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9903003754693
1478,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1966615187446,0.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,47265.0,6075383.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9946808510638
1479,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.442073142883,0.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,23055.0,6075385.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9909261576971
1480,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5237910029338,0.0,11.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,12322.0,6075388.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9799749687109
1481,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6964958841099,0.0,14.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,25711.0,6075389.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9790362953692
1482,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1172193986445,0.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,13597.0,6075398.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9777847309136
1483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3563966869995,0.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,44564.0,6075400.0,1.0,1.0,0.0,0.0,0.0,0.0,0.991239048811
1484,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4761505251783,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,50064.0,6075401.0,1.0,1.0,0.0,0.0,0.0,0.0,0.988423028786
1485,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4008112828693,0.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,43677.0,6075405.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9765331664581
1486,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1731501086446,0.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,52293.0,6075419.0,1.0,1.0,0.0,0.0,0.0,0.0,0.982478097622
1487,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4503897266746,0.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,20248.0,6075450.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9806007509387
1488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3568278109707,0.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,44887.0,6075454.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9843554443054
1489,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8764725735227,0.0,13.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,49551.0,6075455.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9759073842303
1490,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4701840066442,0.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,64115.0,6075484.0,1.0,1.0,0.0,0.0,0.0,0.0,0.982478097622
1491,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.299470760274,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,18043.0,6075487.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9953066332916
1492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7311480827773,0.0,12.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,24729.0,6075491.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9777847309136
1493,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2554366257838,0.0,18.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,53633.0,6075494.0,1.0,2.0,0.0,0.0,0.0,0.0,0.968085106383
1494,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3354438987533,0.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,5093.0,6075498.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9946808510638
1495,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8583396045519,0.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,9303.0,6075499.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9793491864831
1496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.845189352115,0.0,18.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,53986.0,6075502.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9699624530663
1497,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2040664942976,0.0,19.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,3433.0,6075508.0,1.0,0.0,0.0,0.0,0.0,0.0,0.968085106383
1498,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4960356423842,0.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,52939.0,6075515.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9799749687109
1499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1319779996759,0.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,6075517.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9693366708385
1500,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5699077657415,0.0,8.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,27756.0,6075538.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9840425531915
1501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3727216855208,0.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,28494.0,6075544.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9724655819775
1502,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2772114805639,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,54201.0,6075551.0,1.0,1.0,0.0,0.0,0.0,0.0,0.982478097622
1503,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2199113948346,0.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,41107.0,6075553.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9924906132666
1504,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8418634225832,0.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,55859.0,6075564.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9899874843554
1505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7297206229179,0.0,18.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,4193.0,6075577.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9696495619524
1506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2901414869223,0.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,47212.0,6075578.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9687108886108
1507,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2970429688709,0.0,18.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,13115.0,6075585.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9759073842303
1508,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5046520559016,0.0,12.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,26787.0,6075588.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9821652065081
